Time [sec] - Plot 0	Current [mA] - Plot 0
7109	6,58765
7110	6,58819
7111	6,58873
7112	6,58927
7113	6,58981
7114	6,59035
7115	6,59089
7116	6,59143
7117	6,59197
7118	6,59251
7119	6,59305
7120	6,59359
7121	6,59413
7122	6,59467
7123	6,59521
7124	6,59575
7125	6,59629
7126	6,59683
7127	6,59736
7128	6,5979
7129	6,59844
7130	6,59898
7131	6,59952
7132	6,60006
7133	6,6006
7134	6,60114
7135	6,60168
7136	6,60221
7137	6,60275
7138	6,60329
7139	6,60383
7140	6,60437
7141	6,60491
7142	6,60544
7143	6,60598
7144	6,60652
7145	6,60706
7146	6,6076
7147	6,60813
7148	6,60867
7149	6,60921
7150	6,60975
7151	6,61029
7152	6,61082
7153	6,61136
7154	6,6119
7155	6,61244
7156	6,61298
7157	6,61351
7158	6,61405
7159	6,61459
7160	6,61513
7161	6,61566
7162	6,6162
7163	6,61674
7164	6,61727
7165	6,61781
7166	6,61835
7167	6,61889
7168	6,61942
7169	6,61996
7170	6,6205
7171	6,62103
7172	6,62157
7173	6,62211
7174	6,62264
7175	6,62318
7176	6,62372
7177	6,62425
7178	6,62479
7179	6,62533
7180	6,62586
7181	6,6264
7182	6,62694
7183	6,62747
7184	6,62801
7185	6,62854
7186	6,62908
7187	6,62962
7188	6,63015
7189	6,63069
7190	6,63123
7191	6,63176
7192	6,6323
7193	6,63283
7194	6,63337
7195	6,6339
7196	6,63444
7197	6,63498
7198	6,63551
7199	6,63605
7200	6,63658
7201	6,63712
7202	6,63765
7203	6,63819
7204	6,63872
7205	6,63926
7206	6,63979
7207	6,64033
7208	6,64086
7209	6,6414
7210	6,64193
7211	6,64247
7212	6,643
7213	6,64354
7214	6,64407
7215	6,64461
7216	6,64514
7217	6,64568
7218	6,64621
7219	6,64675
7220	6,64728
7221	6,64782
7222	6,64835
7223	6,64888
7224	6,64942
7225	6,64995
7226	6,65049
7227	6,65102
7228	6,65156
7229	6,65209
7230	6,65262
7231	6,65316
7232	6,65369
7233	6,65423
7234	6,65476
7235	6,65529
7236	6,65583
7237	6,65636
7238	6,65689
7239	6,65743
7240	6,65796
7241	6,65849
7242	6,65903
7243	6,65956
7244	6,66009
7245	6,66063
7246	6,66116
7247	6,66169
7248	6,66223
7249	6,66276
7250	6,66329
7251	6,66383
7252	6,66436
7253	6,66489
7254	6,66543
7255	6,66596
7256	6,66649
7257	6,66702
7258	6,66756
7259	6,66809
7260	6,66862
7261	6,66915
7262	6,66969
7263	6,67022
7264	6,67075
7265	6,67128
7266	6,67182
7267	6,67235
7268	6,67288
7269	6,67341
7270	6,67394
7271	6,67448
7272	6,67501
7273	6,67554
7274	6,67607
7275	6,6766
7276	6,67714
7277	6,67767
7278	6,6782
7279	6,67873
7280	6,67926
7281	6,67979
7282	6,68033
7283	6,68086
7284	6,68139
7285	6,68192
7286	6,68245
7287	6,68298
7288	6,68351
7289	6,68404
7290	6,68458
7291	6,68511
7292	6,68564
7293	6,68617
7294	6,6867
7295	6,68723
7296	6,68776
7297	6,68829
7298	6,68882
7299	6,68935
7300	6,68988
7301	6,69041
7302	6,69095
7303	6,69148
7304	6,69201
7305	6,69254
7306	6,69307
7307	6,6936
7308	6,69413
7309	6,69466
7310	6,69519
7311	6,69572
7312	6,69625
7313	6,69678
7314	6,69731
7315	6,69784
7316	6,69837
7317	6,6989
7318	6,69943
7319	6,69996
7320	6,70049
7321	6,70102
7322	6,70155
7323	6,70208
7324	6,7026
7325	6,70313
7326	6,70366
7327	6,70419
7328	6,70472
7329	6,70525
7330	6,70578
7331	6,70631
7332	6,70684
7333	6,70737
7334	6,7079
7335	6,70843
7336	6,70895
7337	6,70948
7338	6,71001
7339	6,71054
7340	6,71107
7341	6,7116
7342	6,71213
7343	6,71266
7344	6,71318
7345	6,71371
7346	6,71424
7347	6,71477
7348	6,7153
7349	6,71583
7350	6,71635
7351	6,71688
7352	6,71741
7353	6,71794
7354	6,71847
7355	6,719
7356	6,71952
7357	6,72005
7358	6,72058
7359	6,72111
7360	6,72163
7361	6,72216
7362	6,72269
7363	6,72322
7364	6,72375
7365	6,72427
7366	6,7248
7367	6,72533
7368	6,72585
7369	6,72638
7370	6,72691
7371	6,72744
7372	6,72796
7373	6,72849
7374	6,72902
7375	6,72955
7376	6,73007
7377	6,7306
7378	6,73113
7379	6,73165
7380	6,73218
7381	6,73271
7382	6,73323
7383	6,73376
7384	6,73429
7385	6,73481
7386	6,73534
7387	6,73587
7388	6,73639
7389	6,73692
7390	6,73745
7391	6,73797
7392	6,7385
7393	6,73902
7394	6,73955
7395	6,74008
7396	6,7406
7397	6,74113
7398	6,74165
7399	6,74218
7400	6,74271
7401	6,74323
7402	6,74376
7403	6,74428
7404	6,74481
7405	6,74533
7406	6,74586
7407	6,74639
7408	6,74691
7409	6,74744
7410	6,74796
7411	6,74849
7412	6,74901
7413	6,74954
7414	6,75006
7415	6,75059
7416	6,75111
7417	6,75164
7418	6,75216
7419	6,75269
7420	6,75321
7421	6,75374
7422	6,75426
7423	6,75479
7424	6,75531
7425	6,75584
7426	6,75636
7427	6,75689
7428	6,75741
7429	6,75794
7430	6,75846
7431	6,75899
7432	6,75951
7433	6,76003
7434	6,76056
7435	6,76108
7436	6,76161
7437	6,76213
7438	6,76265
7439	6,76318
7440	6,7637
7441	6,76423
7442	6,76475
7443	6,76527
7444	6,7658
7445	6,76632
7446	6,76685
7447	6,76737
7448	6,76789
7449	6,76842
7450	6,76894
7451	6,76946
7452	6,76999
7453	6,77051
7454	6,77103
7455	6,77156
7456	6,77208
7457	6,7726
7458	6,77313
7459	6,77365
7460	6,77417
7461	6,7747
7462	6,77522
7463	6,77574
7464	6,77626
7465	6,77679
7466	6,77731
7467	6,77783
7468	6,77836
7469	6,77888
7470	6,7794
7471	6,77992
7472	6,78045
7473	6,78097
7474	6,78149
7475	6,78201
7476	6,78254
7477	6,78306
7478	6,78358
7479	6,7841
7480	6,78462
7481	6,78515
7482	6,78567
7483	6,78619
7484	6,78671
7485	6,78723
7486	6,78776
7487	6,78828
7488	6,7888
7489	6,78932
7490	6,78984
7491	6,79036
7492	6,79089
7493	6,79141
7494	6,79193
7495	6,79245
7496	6,79297
7497	6,79349
7498	6,79401
7499	6,79454
7500	6,79506
7501	6,79558
7502	6,7961
7503	6,79662
7504	6,79714
7505	6,79766
7506	6,79818
7507	6,7987
7508	6,79922
7509	6,79975
7510	6,80027
7511	6,80079
7512	6,80131
7513	6,80183
7514	6,80235
7515	6,80287
7516	6,80339
7517	6,80391
7518	6,80443
7519	6,80495
7520	6,80547
7521	6,80599
7522	6,80651
7523	6,80703
7524	6,80755
7525	6,80807
7526	6,80859
7527	6,80911
7528	6,80963
7529	6,81015
7530	6,81067
7531	6,81119
7532	6,81171
7533	6,81223
7534	6,81275
7535	6,81327
7536	6,81379
7537	6,81431
7538	6,81483
7539	6,81535
7540	6,81587
7541	6,81639
7542	6,81691
7543	6,81742
7544	6,81794
7545	6,81846
7546	6,81898
7547	6,8195
7548	6,82002
7549	6,82054
7550	6,82106
7551	6,82158
7552	6,8221
7553	6,82261
7554	6,82313
7555	6,82365
7556	6,82417
7557	6,82469
7558	6,82521
7559	6,82573
7560	6,82624
7561	6,82676
7562	6,82728
7563	6,8278
7564	6,82832
7565	6,82884
7566	6,82935
7567	6,82987
7568	6,83039
7569	6,83091
7570	6,83143
7571	6,83194
7572	6,83246
7573	6,83298
7574	6,8335
7575	6,83402
7576	6,83453
7577	6,83505
7578	6,83557
7579	6,83609
7580	6,8366
7581	6,83712
7582	6,83764
7583	6,83816
7584	6,83867
7585	6,83919
7586	6,83971
7587	6,84022
7588	6,84074
7589	6,84126
7590	6,84178
7591	6,84229
7592	6,84281
7593	6,84333
7594	6,84384
7595	6,84436
7596	6,84488
7597	6,84539
7598	6,84591
7599	6,84643
7600	6,84694
7601	6,84746
7602	6,84798
7603	6,84849
7604	6,84901
7605	6,84953
7606	6,85004
7607	6,85056
7608	6,85108
7609	6,85159
7610	6,85211
7611	6,85262
7612	6,85314
7613	6,85366
7614	6,85417
7615	6,85469
7616	6,8552
7617	6,85572
7618	6,85624
7619	6,85675
7620	6,85727
7621	6,85778
7622	6,8583
7623	6,85881
7624	6,85933
7625	6,85984
7626	6,86036
7627	6,86088
7628	6,86139
7629	6,86191
7630	6,86242
7631	6,86294
7632	6,86345
7633	6,86397
7634	6,86448
7635	6,865
7636	6,86551
7637	6,86603
7638	6,86654
7639	6,86706
7640	6,86757
7641	6,86809
7642	6,8686
7643	6,86912
7644	6,86963
7645	6,87015
7646	6,87066
7647	6,87117
7648	6,87169
7649	6,8722
7650	6,87272
7651	6,87323
7652	6,87375
7653	6,87426
7654	6,87477
7655	6,87529
7656	6,8758
7657	6,87632
7658	6,87683
7659	6,87734
7660	6,87786
7661	6,87837
7662	6,87889
7663	6,8794
7664	6,87991
7665	6,88043
7666	6,88094
7667	6,88145
7668	6,88197
7669	6,88248
7670	6,883
7671	6,88351
7672	6,88402
7673	6,88454
7674	6,88505
7675	6,88556
7676	6,88608
7677	6,88659
7678	6,8871
7679	6,88761
7680	6,88813
7681	6,88864
7682	6,88915
7683	6,88967
7684	6,89018
7685	6,89069
7686	6,8912
7687	6,89172
7688	6,89223
7689	6,89274
7690	6,89326
7691	6,89377
7692	6,89428
7693	6,89479
7694	6,89531
7695	6,89582
7696	6,89633
7697	6,89684
7698	6,89735
7699	6,89787
7700	6,89838
7701	6,89889
7702	6,8994
7703	6,89991
7704	6,90043
7705	6,90094
7706	6,90145
7707	6,90196
7708	6,90247
7709	6,90299
7710	6,9035
7711	6,90401
7712	6,90452
7713	6,90503
7714	6,90554
7715	6,90606
7716	6,90657
7717	6,90708
7718	6,90759
7719	6,9081
7720	6,90861
7721	6,90912
7722	6,90963
7723	6,91015
7724	6,91066
7725	6,91117
7726	6,91168
7727	6,91219
7728	6,9127
7729	6,91321
7730	6,91372
7731	6,91423
7732	6,91474
7733	6,91525
7734	6,91577
7735	6,91628
7736	6,91679
7737	6,9173
7738	6,91781
7739	6,91832
7740	6,91883
7741	6,91934
7742	6,91985
7743	6,92036
7744	6,92087
7745	6,92138
7746	6,92189
7747	6,9224
7748	6,92291
7749	6,92342
7750	6,92393
7751	6,92444
7752	6,92495
7753	6,92546
7754	6,92597
7755	6,92648
7756	6,92699
7757	6,9275
7758	6,92801
7759	6,92852
7760	6,92903
7761	6,92954
7762	6,93005
7763	6,93055
7764	6,93106
7765	6,93157
7766	6,93208
7767	6,93259
7768	6,9331
7769	6,93361
7770	6,93412
7771	6,93463
7772	6,93514
7773	6,93565
7774	6,93616
7775	6,93666
7776	6,93717
7777	6,93768
7778	6,93819
7779	6,9387
7780	6,93921
7781	6,93972
7782	6,94022
7783	6,94073
7784	6,94124
7785	6,94175
7786	6,94226
7787	6,94277
7788	6,94328
7789	6,94378
7790	6,94429
7791	6,9448
7792	6,94531
7793	6,94582
7794	6,94632
7795	6,94683
7796	6,94734
7797	6,94785
7798	6,94836
7799	6,94886
7800	6,94937
7801	6,94988
7802	6,95039
7803	6,95089
7804	6,9514
7805	6,95191
7806	6,95242
7807	6,95292
7808	6,95343
7809	6,95394
7810	6,95445
7811	6,95495
7812	6,95546
7813	6,95597
7814	6,95648
7815	6,95698
7816	6,95749
7817	6,958
7818	6,9585
7819	6,95901
7820	6,95952
7821	6,96003
7822	6,96053
7823	6,96104
7824	6,96155
7825	6,96205
7826	6,96256
7827	6,96307
7828	6,96357
7829	6,96408
7830	6,96459
7831	6,96509
7832	6,9656
7833	6,9661
7834	6,96661
7835	6,96712
7836	6,96762
7837	6,96813
7838	6,96864
7839	6,96914
7840	6,96965
7841	6,97015
7842	6,97066
7843	6,97117
7844	6,97167
7845	6,97218
7846	6,97268
7847	6,97319
7848	6,9737
7849	6,9742
7850	6,97471
7851	6,97521
7852	6,97572
7853	6,97622
7854	6,97673
7855	6,97723
7856	6,97774
7857	6,97824
7858	6,97875
7859	6,97926
7860	6,97976
7861	6,98027
7862	6,98077
7863	6,98128
7864	6,98178
7865	6,98229
7866	6,98279
7867	6,9833
7868	6,9838
7869	6,98431
7870	6,98481
7871	6,98532
7872	6,98582
7873	6,98632
7874	6,98683
7875	6,98733
7876	6,98784
7877	6,98834
7878	6,98885
7879	6,98935
7880	6,98986
7881	6,99036
7882	6,99087
7883	6,99137
7884	6,99187
7885	6,99238
7886	6,99288
7887	6,99339
7888	6,99389
7889	6,99439
7890	6,9949
7891	6,9954
7892	6,99591
7893	6,99641
7894	6,99691
7895	6,99742
7896	6,99792
7897	6,99842
7898	6,99893
7899	6,99943
7900	6,99994
7901	7,00044
7902	7,00094
7903	7,00145
7904	7,00195
7905	7,00245
7906	7,00296
7907	7,00346
7908	7,00396
7909	7,00447
7910	7,00497
7911	7,00547
7912	7,00598
7913	7,00648
7914	7,00698
7915	7,00748
7916	7,00799
7917	7,00849
7918	7,00899
7919	7,0095
7920	7,01
7921	7,0105
7922	7,011
7923	7,01151
7924	7,01201
7925	7,01251
7926	7,01301
7927	7,01352
7928	7,01402
7929	7,01452
7930	7,01502
7931	7,01553
7932	7,01603
7933	7,01653
7934	7,01703
7935	7,01753
7936	7,01804
7937	7,01854
7938	7,01904
7939	7,01954
7940	7,02004
7941	7,02055
7942	7,02105
7943	7,02155
7944	7,02205
7945	7,02255
7946	7,02305
7947	7,02356
7948	7,02406
7949	7,02456
7950	7,02506
7951	7,02556
7952	7,02606
7953	7,02657
7954	7,02707
7955	7,02757
7956	7,02807
7957	7,02857
7958	7,02907
7959	7,02957
7960	7,03007
7961	7,03057
7962	7,03108
7963	7,03158
7964	7,03208
7965	7,03258
7966	7,03308
7967	7,03358
7968	7,03408
7969	7,03458
7970	7,03508
7971	7,03558
7972	7,03608
7973	7,03658
7974	7,03708
7975	7,03759
7976	7,03809
7977	7,03859
7978	7,03909
7979	7,03959
7980	7,04009
7981	7,04059
7982	7,04109
7983	7,04159
7984	7,04209
7985	7,04259
7986	7,04309
7987	7,04359
7988	7,04409
7989	7,04459
7990	7,04509
7991	7,04559
7992	7,04609
7993	7,04659
7994	7,04709
7995	7,04759
7996	7,04809
7997	7,04859
7998	7,04909
7999	7,04958
8000	7,05008
8001	7,05058
8002	7,05108
8003	7,05158
8004	7,05208
8005	7,05258
8006	7,05308
8007	7,05358
8008	7,05408
8009	7,05458
8010	7,05508
8011	7,05558
8012	7,05607
8013	7,05657
8014	7,05707
8015	7,05757
8016	7,05807
8017	7,05857
8018	7,05907
8019	7,05957
8020	7,06007
8021	7,06056
8022	7,06106
8023	7,06156
8024	7,06206
8025	7,06256
8026	7,06306
8027	7,06356
8028	7,06405
8029	7,06455
8030	7,06505
8031	7,06555
8032	7,06605
8033	7,06654
8034	7,06704
8035	7,06754
8036	7,06804
8037	7,06854
8038	7,06903
8039	7,06953
8040	7,07003
8041	7,07053
8042	7,07103
8043	7,07152
8044	7,07202
8045	7,07252
8046	7,07302
8047	7,07351
8048	7,07401
8049	7,07451
8050	7,07501
8051	7,0755
8052	7,076
8053	7,0765
8054	7,077
8055	7,07749
8056	7,07799
8057	7,07849
8058	7,07899
8059	7,07948
8060	7,07998
8061	7,08048
8062	7,08097
8063	7,08147
8064	7,08197
8065	7,08247
8066	7,08296
8067	7,08346
8068	7,08396
8069	7,08445
8070	7,08495
8071	7,08545
8072	7,08594
8073	7,08644
8074	7,08694
8075	7,08743
8076	7,08793
8077	7,08843
8078	7,08892
8079	7,08942
8080	7,08991
8081	7,09041
8082	7,09091
8083	7,0914
8084	7,0919
8085	7,0924
8086	7,09289
8087	7,09339
8088	7,09388
8089	7,09438
8090	7,09488
8091	7,09537
8092	7,09587
8093	7,09636
8094	7,09686
8095	7,09735
8096	7,09785
8097	7,09835
8098	7,09884
8099	7,09934
8100	7,09983
8101	7,10033
8102	7,10082
8103	7,10132
8104	7,10181
8105	7,10231
8106	7,10281
8107	7,1033
8108	7,1038
8109	7,10429
8110	7,10479
8111	7,10528
8112	7,10578
8113	7,10627
8114	7,10677
8115	7,10726
8116	7,10776
8117	7,10825
8118	7,10875
8119	7,10924
8120	7,10974
8121	7,11023
8122	7,11073
8123	7,11122
8124	7,11171
8125	7,11221
8126	7,1127
8127	7,1132
8128	7,11369
8129	7,11419
8130	7,11468
8131	7,11518
8132	7,11567
8133	7,11616
8134	7,11666
8135	7,11715
8136	7,11765
8137	7,11814
8138	7,11864
8139	7,11913
8140	7,11962
8141	7,12012
8142	7,12061
8143	7,12111
8144	7,1216
8145	7,12209
8146	7,12259
8147	7,12308
8148	7,12357
8149	7,12407
8150	7,12456
8151	7,12506
8152	7,12555
8153	7,12604
8154	7,12654
8155	7,12703
8156	7,12752
8157	7,12802
8158	7,12851
8159	7,129
8160	7,1295
8161	7,12999
8162	7,13048
8163	7,13098
8164	7,13147
8165	7,13196
8166	7,13246
8167	7,13295
8168	7,13344
8169	7,13393
8170	7,13443
8171	7,13492
8172	7,13541
8173	7,13591
8174	7,1364
8175	7,13689
8176	7,13738
8177	7,13788
8178	7,13837
8179	7,13886
8180	7,13935
8181	7,13985
8182	7,14034
8183	7,14083
8184	7,14132
8185	7,14182
8186	7,14231
8187	7,1428
8188	7,14329
8189	7,14379
8190	7,14428
8191	7,14477
8192	7,14526
8193	7,14575
8194	7,14625
8195	7,14674
8196	7,14723
8197	7,14772
8198	7,14821
8199	7,14871
8200	7,1492
8201	7,14969
8202	7,15018
8203	7,15067
8204	7,15116
8205	7,15166
8206	7,15215
8207	7,15264
8208	7,15313
8209	7,15362
8210	7,15411
8211	7,15461
8212	7,1551
8213	7,15559
8214	7,15608
8215	7,15657
8216	7,15706
8217	7,15755
8218	7,15804
8219	7,15854
8220	7,15903
8221	7,15952
8222	7,16001
8223	7,1605
8224	7,16099
8225	7,16148
8226	7,16197
8227	7,16246
8228	7,16295
8229	7,16344
8230	7,16393
8231	7,16443
8232	7,16492
8233	7,16541
8234	7,1659
8235	7,16639
8236	7,16688
8237	7,16737
8238	7,16786
8239	7,16835
8240	7,16884
8241	7,16933
8242	7,16982
8243	7,17031
8244	7,1708
8245	7,17129
8246	7,17178
8247	7,17227
8248	7,17276
8249	7,17325
8250	7,17374
8251	7,17423
8252	7,17472
8253	7,17521
8254	7,1757
8255	7,17619
8256	7,17668
8257	7,17717
8258	7,17766
8259	7,17815
8260	7,17864
8261	7,17913
8262	7,17962
8263	7,18011
8264	7,1806
8265	7,18109
8266	7,18158
8267	7,18207
8268	7,18256
8269	7,18305
8270	7,18353
8271	7,18402
8272	7,18451
8273	7,185
8274	7,18549
8275	7,18598
8276	7,18647
8277	7,18696
8278	7,18745
8279	7,18794
8280	7,18843
8281	7,18891
8282	7,1894
8283	7,18989
8284	7,19038
8285	7,19087
8286	7,19136
8287	7,19185
8288	7,19234
8289	7,19282
8290	7,19331
8291	7,1938
8292	7,19429
8293	7,19478
8294	7,19527
8295	7,19576
8296	7,19624
8297	7,19673
8298	7,19722
8299	7,19771
8300	7,1982
8301	7,19869
8302	7,19917
8303	7,19966
8304	7,20015
8305	7,20064
8306	7,20113
8307	7,20161
8308	7,2021
8309	7,20259
8310	7,20308
8311	7,20357
8312	7,20405
8313	7,20454
8314	7,20503
8315	7,20552
8316	7,206
8317	7,20649
8318	7,20698
8319	7,20747
8320	7,20795
8321	7,20844
8322	7,20893
8323	7,20942
8324	7,2099
8325	7,21039
8326	7,21088
8327	7,21137
8328	7,21185
8329	7,21234
8330	7,21283
8331	7,21332
8332	7,2138
8333	7,21429
8334	7,21478
8335	7,21526
8336	7,21575
8337	7,21624
8338	7,21672
8339	7,21721
8340	7,2177
8341	7,21819
8342	7,21867
8343	7,21916
8344	7,21965
8345	7,22013
8346	7,22062
8347	7,22111
8348	7,22159
8349	7,22208
8350	7,22257
8351	7,22305
8352	7,22354
8353	7,22402
8354	7,22451
8355	7,225
8356	7,22548
8357	7,22597
8358	7,22646
8359	7,22694
8360	7,22743
8361	7,22792
8362	7,2284
8363	7,22889
8364	7,22937
8365	7,22986
8366	7,23035
8367	7,23083
8368	7,23132
8369	7,2318
8370	7,23229
8371	7,23277
8372	7,23326
8373	7,23375
8374	7,23423
8375	7,23472
8376	7,2352
8377	7,23569
8378	7,23617
8379	7,23666
8380	7,23715
8381	7,23763
8382	7,23812
8383	7,2386
8384	7,23909
8385	7,23957
8386	7,24006
8387	7,24054
8388	7,24103
8389	7,24151
8390	7,242
8391	7,24248
8392	7,24297
8393	7,24346
8394	7,24394
8395	7,24443
8396	7,24491
8397	7,2454
8398	7,24588
8399	7,24637
8400	7,24685
8401	7,24733
8402	7,24782
8403	7,2483
8404	7,24879
8405	7,24927
8406	7,24976
8407	7,25024
8408	7,25073
8409	7,25121
8410	7,2517
8411	7,25218
8412	7,25267
8413	7,25315
8414	7,25363
8415	7,25412
8416	7,2546
8417	7,25509
8418	7,25557
8419	7,25606
8420	7,25654
8421	7,25703
8422	7,25751
8423	7,25799
8424	7,25848
8425	7,25896
8426	7,25945
8427	7,25993
8428	7,26041
8429	7,2609
8430	7,26138
8431	7,26187
8432	7,26235
8433	7,26283
8434	7,26332
8435	7,2638
8436	7,26428
8437	7,26477
8438	7,26525
8439	7,26574
8440	7,26622
8441	7,2667
8442	7,26719
8443	7,26767
8444	7,26815
8445	7,26864
8446	7,26912
8447	7,2696
8448	7,27009
8449	7,27057
8450	7,27105
8451	7,27154
8452	7,27202
8453	7,2725
8454	7,27299
8455	7,27347
8456	7,27395
8457	7,27444
8458	7,27492
8459	7,2754
8460	7,27588
8461	7,27637
8462	7,27685
8463	7,27733
8464	7,27782
8465	7,2783
8466	7,27878
8467	7,27926
8468	7,27975
8469	7,28023
8470	7,28071
8471	7,28119
8472	7,28168
8473	7,28216
8474	7,28264
8475	7,28312
8476	7,28361
8477	7,28409
8478	7,28457
8479	7,28505
8480	7,28554
8481	7,28602
8482	7,2865
8483	7,28698
8484	7,28747
8485	7,28795
8486	7,28843
8487	7,28891
8488	7,28939
8489	7,28988
8490	7,29036
8491	7,29084
8492	7,29132
8493	7,2918
8494	7,29229
8495	7,29277
8496	7,29325
8497	7,29373
8498	7,29421
8499	7,2947
8500	7,29518
8501	7,29566
8502	7,29614
8503	7,29662
8504	7,2971
8505	7,29759
8506	7,29807
8507	7,29855
8508	7,29903
8509	7,29951
8510	7,29999
8511	7,30047
8512	7,30096
8513	7,30144
8514	7,30192
8515	7,3024
8516	7,30288
8517	7,30336
8518	7,30384
8519	7,30432
8520	7,30481
8521	7,30529
8522	7,30577
8523	7,30625
8524	7,30673
8525	7,30721
8526	7,30769
8527	7,30817
8528	7,30865
8529	7,30913
8530	7,30962
8531	7,3101
8532	7,31058
8533	7,31106
8534	7,31154
8535	7,31202
8536	7,3125
8537	7,31298
8538	7,31346
8539	7,31394
8540	7,31442
8541	7,3149
8542	7,31538
8543	7,31586
8544	7,31634
8545	7,31682
8546	7,31731
8547	7,31779
8548	7,31827
8549	7,31875
8550	7,31923
8551	7,31971
8552	7,32019
8553	7,32067
8554	7,32115
8555	7,32163
8556	7,32211
8557	7,32259
8558	7,32307
8559	7,32355
8560	7,32403
8561	7,32451
8562	7,32499
8563	7,32547
8564	7,32595
8565	7,32643
8566	7,32691
8567	7,32739
8568	7,32787
8569	7,32835
8570	7,32883
8571	7,32931
8572	7,32978
8573	7,33026
8574	7,33074
8575	7,33122
8576	7,3317
8577	7,33218
8578	7,33266
8579	7,33314
8580	7,33362
8581	7,3341
8582	7,33458
8583	7,33506
8584	7,33554
8585	7,33602
8586	7,3365
8587	7,33698
8588	7,33745
8589	7,33793
8590	7,33841
8591	7,33889
8592	7,33937
8593	7,33985
8594	7,34033
8595	7,34081
8596	7,34129
8597	7,34177
8598	7,34224
8599	7,34272
8600	7,3432
8601	7,34368
8602	7,34416
8603	7,34464
8604	7,34512
8605	7,3456
8606	7,34607
8607	7,34655
8608	7,34703
8609	7,34751
8610	7,34799
8611	7,34847
8612	7,34895
8613	7,34942
8614	7,3499
8615	7,35038
8616	7,35086
8617	7,35134
8618	7,35182
8619	7,35229
8620	7,35277
8621	7,35325
8622	7,35373
8623	7,35421
8624	7,35469
8625	7,35516
8626	7,35564
8627	7,35612
8628	7,3566
8629	7,35708
8630	7,35755
8631	7,35803
8632	7,35851
8633	7,35899
8634	7,35947
8635	7,35994
8636	7,36042
8637	7,3609
8638	7,36138
8639	7,36186
8640	7,36233
8641	7,36281
8642	7,36329
8643	7,36377
8644	7,36424
8645	7,36472
8646	7,3652
8647	7,36568
8648	7,36615
8649	7,36663
8650	7,36711
8651	7,36759
8652	7,36806
8653	7,36854
8654	7,36902
8655	7,3695
8656	7,36997
8657	7,37045
8658	7,37093
8659	7,3714
8660	7,37188
8661	7,37236
8662	7,37284
8663	7,37331
8664	7,37379
8665	7,37427
8666	7,37474
8667	7,37522
8668	7,3757
8669	7,37618
8670	7,37665
8671	7,37713
8672	7,37761
8673	7,37808
8674	7,37856
8675	7,37904
8676	7,37951
8677	7,37999
8678	7,38047
8679	7,38094
8680	7,38142
8681	7,3819
8682	7,38237
8683	7,38285
8684	7,38333
8685	7,3838
8686	7,38428
8687	7,38476
8688	7,38523
8689	7,38571
8690	7,38619
8691	7,38666
8692	7,38714
8693	7,38761
8694	7,38809
8695	7,38857
8696	7,38904
8697	7,38952
8698	7,39
8699	7,39047
8700	7,39095
8701	7,39142
8702	7,3919
8703	7,39238
8704	7,39285
8705	7,39333
8706	7,39381
8707	7,39428
8708	7,39476
8709	7,39523
8710	7,39571
8711	7,39618
8712	7,39666
8713	7,39714
8714	7,39761
8715	7,39809
8716	7,39856
8717	7,39904
8718	7,39952
8719	7,39999
8720	7,40047
8721	7,40094
8722	7,40142
8723	7,40189
8724	7,40237
8725	7,40284
8726	7,40332
8727	7,4038
8728	7,40427
8729	7,40475
8730	7,40522
8731	7,4057
8732	7,40617
8733	7,40665
8734	7,40712
8735	7,4076
8736	7,40807
8737	7,40855
8738	7,40902
8739	7,4095
8740	7,40997
8741	7,41045
8742	7,41093
8743	7,4114
8744	7,41188
8745	7,41235
8746	7,41283
8747	7,4133
8748	7,41378
8749	7,41425
8750	7,41473
8751	7,4152
8752	7,41567
8753	7,41615
8754	7,41662
8755	7,4171
8756	7,41757
8757	7,41805
8758	7,41852
8759	7,419
8760	7,41947
8761	7,41995
8762	7,42042
8763	7,4209
8764	7,42137
8765	7,42185
8766	7,42232
8767	7,4228
8768	7,42327
8769	7,42374
8770	7,42422
8771	7,42469
8772	7,42517
8773	7,42564
8774	7,42612
8775	7,42659
8776	7,42707
8777	7,42754
8778	7,42801
8779	7,42849
8780	7,42896
8781	7,42944
8782	7,42991
8783	7,43038
8784	7,43086
8785	7,43133
8786	7,43181
8787	7,43228
8788	7,43276
8789	7,43323
8790	7,4337
8791	7,43418
8792	7,43465
8793	7,43512
8794	7,4356
8795	7,43607
8796	7,43655
8797	7,43702
8798	7,43749
8799	7,43797
8800	7,43844
8801	7,43892
8802	7,43939
8803	7,43986
8804	7,44034
8805	7,44081
8806	7,44128
8807	7,44176
8808	7,44223
8809	7,4427
8810	7,44318
8811	7,44365
8812	7,44413
8813	7,4446
8814	7,44507
8815	7,44555
8816	7,44602
8817	7,44649
8818	7,44697
8819	7,44744
8820	7,44791
8821	7,44839
8822	7,44886
8823	7,44933
8824	7,44981
8825	7,45028
8826	7,45075
8827	7,45123
8828	7,4517
8829	7,45217
8830	7,45264
8831	7,45312
8832	7,45359
8833	7,45406
8834	7,45454
8835	7,45501
8836	7,45548
8837	7,45596
8838	7,45643
8839	7,4569
8840	7,45737
8841	7,45785
8842	7,45832
8843	7,45879
8844	7,45927
8845	7,45974
8846	7,46021
8847	7,46068
8848	7,46116
8849	7,46163
8850	7,4621
8851	7,46257
8852	7,46305
8853	7,46352
8854	7,46399
8855	7,46447
8856	7,46494
